<Mach-1 File>
<INFO>
Date:	Tue, Mar 22, 2022
Time:	09:55:25.734
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.997990
Load Cell Offset:	-292.500000
Load Cell Calibration Date:	2022-03-22
Captured Images Folder:	09-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
1.510000	-0.132700	-2.494975
1.520000	-0.133400	-2.494975
1.530000	-0.134300	-2.494975
1.540000	-0.135500	-2.494975
1.550000	-0.136700	-2.494975
1.560000	-0.137700	-3.742462
1.570000	-0.138600	-3.742462
1.580000	-0.139600	-3.742462
1.590000	-0.140400	-3.742462
1.600000	-0.141500	-3.742462
1.610000	-0.142700	-2.494975
1.620000	-0.143500	-2.494975
1.630000	-0.144500	-2.494975
1.640000	-0.145600	-2.494975
1.650000	-0.146900	-2.494975
1.660000	-0.147800	-2.494975
1.670000	-0.148600	-2.494975
1.680000	-0.149500	-2.494975
1.690000	-0.150500	-2.494975
1.700000	-0.151500	-2.494975
1.710000	-0.152500	-2.494975
1.720000	-0.153400	-2.494975
1.730000	-0.154400	-3.742462
1.740000	-0.155400	-3.742462
1.750000	-0.156600	-2.494975
1.760000	-0.157700	-2.494975
1.770000	-0.158400	-2.494975
1.780000	-0.159500	-2.494975
1.790000	-0.160400	-2.494975
1.800000	-0.161500	-3.742462
1.810000	-0.162500	-3.742462
1.820000	-0.163700	-3.742462
1.830000	-0.164800	-3.742462
1.840000	-0.165600	-3.742462
1.850000	-0.166600	-3.742462
1.860000	-0.167400	-3.742462
1.870000	-0.168800	-3.742462
1.880000	-0.169700	-3.742462
1.890000	-0.170900	-3.742462
1.900000	-0.171500	-4.989950
1.910000	-0.172500	-4.989950
1.920000	-0.173600	-3.742462
1.930000	-0.174500	-3.742462
1.940000	-0.175500	-3.742462
1.950000	-0.176600	-3.742462
1.960000	-0.177600	-3.742462
1.970000	-0.178600	-2.494975
1.980000	-0.179600	-3.742462
1.990000	-0.180500	-3.742462
2.000000	-0.181500	-3.742462
2.010000	-0.182500	-3.742462
2.020000	-0.183700	-3.742462
2.030000	-0.184500	-3.742462
2.040000	-0.185400	-3.742462
2.050000	-0.186200	-3.742462
2.060000	-0.187200	-3.742462
2.070000	-0.188800	-3.742462
2.080000	-0.190100	-3.742462
2.090000	-0.191000	-3.742462
2.100000	-0.191700	-3.742462
2.110000	-0.192300	-3.742462
2.120000	-0.193200	-3.742462
2.130000	-0.194800	-4.989950
2.140000	-0.195700	-4.989950
2.150000	-0.196600	-3.742462
2.160000	-0.197500	-3.742462
2.170000	-0.198500	-4.989950
2.180000	-0.199500	-4.989950
2.190000	-0.200600	-4.989950
2.200000	-0.201700	-3.742462
2.210000	-0.202500	-3.742462
2.220000	-0.203400	-4.989950
2.230000	-0.204500	-4.989950
2.240000	-0.205800	-4.989950
2.250000	-0.206700	-3.742462
2.260000	-0.207600	-3.742462
2.270000	-0.208600	-3.742462
2.280000	-0.209600	-3.742462
2.290000	-0.210400	-3.742462
2.300000	-0.211500	-3.742462
2.310000	-0.212900	-3.742462
2.320000	-0.213600	-3.742462
2.330000	-0.214600	-3.742462
2.340000	-0.215300	-3.742462
2.350000	-0.216400	-3.742462
2.360000	-0.217400	-3.742462
2.370000	-0.218500	-3.742462
2.380000	-0.219600	-3.742462
2.390000	-0.220500	-3.742462
2.400000	-0.221800	-3.742462
2.410000	-0.222600	-4.989950
2.420000	-0.223500	-4.989950
2.430000	-0.224500	-4.989950
2.440000	-0.225600	-3.742462
2.450000	-0.226700	-3.742462
2.460000	-0.227600	-3.742462
2.470000	-0.228500	-3.742462
2.480000	-0.229500	-3.742462
2.490000	-0.230700	-4.989950
2.500000	-0.231500	-4.989950
2.510000	-0.232300	-3.742462
2.520000	-0.233400	-3.742462
2.530000	-0.234600	-4.989950
2.540000	-0.235200	-3.742462
2.550000	-0.236600	-4.989950
2.560000	-0.237600	-4.989950
2.570000	-0.239300	-4.989950
2.580000	-0.240100	-3.742462
2.590000	-0.240500	-3.742462
2.600000	-0.241200	-3.742462
2.610000	-0.242000	-4.989950
2.620000	-0.243600	-4.989950
2.630000	-0.244400	-4.989950
2.640000	-0.245500	-3.742462
2.650000	-0.246500	-3.742462
2.660000	-0.247300	-3.742462
2.670000	-0.248700	-3.742462
2.680000	-0.250500	-4.989950
2.690000	-0.251000	-4.989950
2.700000	-0.251700	-4.989950
2.710000	-0.252500	-3.742462
2.720000	-0.253400	-3.742462
2.730000	-0.254400	-3.742462
2.740000	-0.255400	-3.742462
2.750000	-0.256900	-3.742462
2.760000	-0.257800	-4.989950
2.770000	-0.258500	-4.989950
2.780000	-0.259300	-4.989950
2.790000	-0.260400	-4.989950
2.800000	-0.261800	-4.989950
2.810000	-0.262400	-4.989950
2.820000	-0.263200	-4.989950
2.830000	-0.264300	-4.989950
2.840000	-0.265600	-4.989950
2.850000	-0.266700	-4.989950
2.860000	-0.267600	-3.742462
2.870000	-0.268400	-3.742462
2.880000	-0.269500	-4.989950
2.890000	-0.270600	-4.989950
2.900000	-0.271600	-6.237437
2.910000	-0.272400	-4.989950
2.920000	-0.273500	-4.989950
2.930000	-0.274600	-4.989950
2.940000	-0.275700	-6.237437
2.950000	-0.276600	-6.237437
2.960000	-0.277800	-4.989950
2.970000	-0.278500	-4.989950
2.980000	-0.279600	-4.989950
2.990000	-0.280500	-6.237437
3.000000	-0.281500	-6.237437
3.010000	-0.282600	-4.989950
3.020000	-0.283700	-4.989950
3.030000	-0.284700	-4.989950
3.040000	-0.285300	-4.989950
3.050000	-0.286400	-4.989950
3.060000	-0.287600	-4.989950
3.070000	-0.288500	-4.989950
3.080000	-0.289400	-4.989950
3.090000	-0.290900	-4.989950
3.100000	-0.291700	-4.989950
3.110000	-0.292600	-4.989950
3.120000	-0.293600	-4.989950
3.130000	-0.294700	-4.989950
3.140000	-0.295900	-4.989950
3.150000	-0.296800	-4.989950
3.160000	-0.297700	-4.989950
3.170000	-0.298400	-4.989950
3.180000	-0.299400	-4.989950
3.190000	-0.300400	-4.989950
3.200000	-0.301400	-4.989950
3.210000	-0.302700	-4.989950
3.220000	-0.303400	-4.989950
3.230000	-0.304600	-4.989950
3.240000	-0.305600	-4.989950
3.250000	-0.306300	-4.989950
3.260000	-0.307300	-4.989950
3.270000	-0.308300	-4.989950
3.280000	-0.310100	-4.989950
3.290000	-0.310800	-4.989950
3.300000	-0.311500	-4.989950
3.310000	-0.312200	-4.989950
3.320000	-0.313400	-6.237437
3.330000	-0.314800	-6.237437
3.340000	-0.315500	-6.237437
3.350000	-0.316700	-6.237437
3.360000	-0.317500	-6.237437
3.370000	-0.318600	-4.989950
3.380000	-0.319500	-4.989950
3.390000	-0.320700	-6.237437
3.400000	-0.321400	-6.237437
3.410000	-0.323000	-6.237437
3.420000	-0.323900	-6.237437
3.430000	-0.324500	-6.237437
3.440000	-0.325200	-6.237437
3.450000	-0.326200	-6.237437
3.460000	-0.327400	-4.989950
3.470000	-0.328600	-4.989950
3.480000	-0.329600	-4.989950
3.490000	-0.330700	-6.237437
3.500000	-0.331700	-6.237437
3.510000	-0.332500	-6.237437
3.520000	-0.333600	-6.237437
3.530000	-0.334800	-4.989950
3.540000	-0.335500	-4.989950
3.550000	-0.336400	-4.989950
3.560000	-0.337600	-6.237437
3.570000	-0.338500	-4.989950
3.580000	-0.339400	-4.989950
3.590000	-0.341100	-4.989950
3.600000	-0.342000	-6.237437
3.610000	-0.342600	-6.237437
3.620000	-0.343400	-6.237437
3.630000	-0.344500	-6.237437
3.640000	-0.345900	-4.989950
3.650000	-0.346800	-4.989950
3.660000	-0.347700	-4.989950
3.670000	-0.348300	-6.237437
3.680000	-0.349300	-6.237437
3.690000	-0.350700	-6.237437
3.700000	-0.351800	-6.237437
3.710000	-0.352500	-6.237437
3.720000	-0.353200	-6.237437
3.730000	-0.354400	-6.237437
3.740000	-0.355600	-6.237437
3.750000	-0.356600	-6.237437
3.760000	-0.357600	-6.237437
3.770000	-0.358600	-6.237437
3.780000	-0.359700	-6.237437
3.790000	-0.360500	-6.237437
3.800000	-0.361200	-6.237437
3.810000	-0.362400	-6.237437
3.820000	-0.363800	-7.484925
3.830000	-0.364700	-6.237437
3.840000	-0.365600	-6.237437
3.850000	-0.366600	-6.237437
3.860000	-0.367400	-6.237437
3.870000	-0.368500	-6.237437
3.880000	-0.369600	-6.237437
3.890000	-0.370700	-6.237437
3.900000	-0.371600	-6.237437
3.910000	-0.372400	-6.237437
3.920000	-0.373400	-6.237437
3.930000	-0.374500	-6.237437
3.940000	-0.375700	-6.237437
3.950000	-0.376700	-6.237437
3.960000	-0.377800	-6.237437
3.970000	-0.378600	-6.237437
3.980000	-0.379500	-6.237437
3.990000	-0.380900	-6.237437
4.000000	-0.381700	-6.237437
4.010000	-0.382600	-6.237437
4.020000	-0.383300	-6.237437
4.030000	-0.384300	-6.237437
4.040000	-0.385800	-7.484925
4.050000	-0.386700	-7.484925
4.060000	-0.387500	-6.237437
4.070000	-0.388300	-6.237437
4.080000	-0.389400	-6.237437
4.090000	-0.390800	-6.237437
4.100000	-0.391700	-6.237437
4.110000	-0.392600	-6.237437
4.120000	-0.393600	-6.237437
4.130000	-0.394600	-6.237437
4.140000	-0.395600	-6.237437
4.150000	-0.396600	-6.237437
4.160000	-0.397500	-6.237437
4.170000	-0.398600	-6.237437
4.180000	-0.399500	-6.237437
4.190000	-0.400400	-6.237437
4.200000	-0.401200	-7.484925
4.210000	-0.402500	-6.237437
4.220000	-0.403500	-7.484925
4.230000	-0.404600	-7.484925
4.240000	-0.405400	-7.484925
4.250000	-0.406700	-7.484925
4.260000	-0.407800	-7.484925
4.270000	-0.408600	-7.484925
4.280000	-0.409600	-7.484925
4.290000	-0.410500	-7.484925
4.300000	-0.411500	-7.484925
4.310000	-0.412500	-6.237437
4.320000	-0.413600	-6.237437
4.330000	-0.414700	-6.237437
4.340000	-0.415700	-6.237437
4.350000	-0.416800	-7.484925
4.360000	-0.417500	-6.237437
4.370000	-0.418400	-6.237437
4.380000	-0.419700	-6.237437
4.390000	-0.420600	-6.237437
4.400000	-0.421600	-7.484925
4.410000	-0.422400	-7.484925
4.420000	-0.423400	-7.484925
4.430000	-0.424200	-7.484925
4.440000	-0.425300	-6.237437
4.450000	-0.426700	-6.237437
4.460000	-0.427900	-7.484925
4.470000	-0.428600	-7.484925
4.480000	-0.429600	-7.484925
4.490000	-0.430500	-7.484925
4.500000	-0.431400	-7.484925
4.510000	-0.432400	-7.484925
