<Mach-1 File>
<INFO>
Date:	Thu, Feb 17, 2022
Time:	11:39:07.598
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-297.500000
Load Cell Calibration Date:	2022-02-17
Captured Images Folder:	07-a-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
1.490000	-0.130200	-2.501259
1.500000	-0.131300	-2.501259
1.510000	-0.132300	-3.751889
1.520000	-0.133300	-3.751889
1.530000	-0.134400	-3.751889
1.540000	-0.135400	-3.751889
1.550000	-0.136400	-3.751889
1.560000	-0.137400	-2.501259
1.570000	-0.138100	-2.501259
1.580000	-0.139300	-3.751889
1.590000	-0.140400	-3.751889
1.600000	-0.141400	-3.751889
1.610000	-0.142300	-3.751889
1.620000	-0.143400	-3.751889
1.630000	-0.144500	-2.501259
1.640000	-0.145400	-2.501259
1.650000	-0.146200	-3.751889
1.660000	-0.147500	-3.751889
1.670000	-0.148200	-3.751889
1.680000	-0.149100	-3.751889
1.690000	-0.150000	-3.751889
1.700000	-0.151000	-3.751889
1.710000	-0.152300	-3.751889
1.720000	-0.153400	-3.751889
1.730000	-0.154300	-2.501259
1.740000	-0.155500	-2.501259
1.750000	-0.156500	-3.751889
1.760000	-0.157200	-3.751889
1.770000	-0.158100	-3.751889
1.780000	-0.159100	-3.751889
1.790000	-0.160000	-2.501259
1.800000	-0.161400	-2.501259
1.810000	-0.162500	-3.751889
1.820000	-0.163500	-3.751889
1.830000	-0.164500	-5.002519
1.840000	-0.165400	-3.751889
1.850000	-0.166000	-3.751889
1.860000	-0.167000	-3.751889
1.870000	-0.168500	-3.751889
1.880000	-0.169400	-3.751889
1.890000	-0.170300	-3.751889
1.900000	-0.171300	-3.751889
1.910000	-0.172400	-3.751889
1.920000	-0.173400	-3.751889
1.930000	-0.174400	-3.751889
1.940000	-0.175300	-3.751889
1.950000	-0.176200	-3.751889
1.960000	-0.177400	-3.751889
1.970000	-0.178300	-3.751889
1.980000	-0.179300	-5.002519
1.990000	-0.180200	-3.751889
2.000000	-0.181200	-3.751889
2.010000	-0.182200	-3.751889
2.020000	-0.183200	-3.751889
2.030000	-0.184300	-5.002519
2.040000	-0.185400	-5.002519
2.050000	-0.186300	-5.002519
2.060000	-0.187300	-5.002519
2.070000	-0.188300	-5.002519
2.080000	-0.189300	-5.002519
2.090000	-0.190100	-3.751889
2.100000	-0.191100	-3.751889
2.110000	-0.192400	-3.751889
2.120000	-0.193600	-3.751889
2.130000	-0.194400	-5.002519
2.140000	-0.195200	-5.002519
2.150000	-0.196000	-5.002519
2.160000	-0.197100	-3.751889
2.170000	-0.198300	-3.751889
2.180000	-0.199500	-3.751889
2.190000	-0.200500	-3.751889
2.200000	-0.201300	-3.751889
2.210000	-0.202300	-3.751889
2.220000	-0.203300	-5.002519
2.230000	-0.204400	-3.751889
2.240000	-0.205300	-3.751889
2.250000	-0.206100	-3.751889
2.260000	-0.207300	-5.002519
2.270000	-0.208300	-5.002519
2.280000	-0.209400	-5.002519
2.290000	-0.210400	-5.002519
2.300000	-0.211100	-5.002519
2.310000	-0.212200	-5.002519
2.320000	-0.213000	-5.002519
2.330000	-0.213800	-3.751889
2.340000	-0.215100	-3.751889
2.350000	-0.216800	-5.002519
2.360000	-0.217500	-5.002519
2.370000	-0.218300	-5.002519
2.380000	-0.219000	-5.002519
2.390000	-0.220400	-5.002519
2.400000	-0.221400	-5.002519
2.410000	-0.222100	-3.751889
2.420000	-0.223500	-5.002519
2.430000	-0.223700	-5.002519
2.440000	-0.225800	-5.002519
2.450000	-0.226600	-5.002519
2.460000	-0.227100	-3.751889
2.470000	-0.228000	-3.751889
2.480000	-0.229200	-5.002519
2.490000	-0.230300	-5.002519
2.500000	-0.231200	-5.002519
2.510000	-0.232400	-6.253149
2.520000	-0.233300	-6.253149
2.530000	-0.234200	-5.002519
2.540000	-0.235400	-5.002519
2.550000	-0.236300	-5.002519
2.560000	-0.237200	-5.002519
2.570000	-0.238200	-5.002519
2.580000	-0.239400	-5.002519
2.590000	-0.240400	-5.002519
2.600000	-0.241400	-5.002519
2.610000	-0.242200	-5.002519
2.620000	-0.243200	-5.002519
2.630000	-0.244200	-5.002519
2.640000	-0.245300	-5.002519
2.650000	-0.246600	-5.002519
2.660000	-0.247600	-3.751889
2.670000	-0.248300	-3.751889
2.680000	-0.249300	-5.002519
2.690000	-0.250400	-5.002519
2.700000	-0.251400	-5.002519
2.710000	-0.252200	-5.002519
2.720000	-0.253000	-5.002519
2.730000	-0.253900	-5.002519
2.740000	-0.255300	-5.002519
2.750000	-0.256500	-5.002519
2.760000	-0.257300	-6.253149
2.770000	-0.258200	-6.253149
2.780000	-0.259500	-6.253149
2.790000	-0.260600	-6.253149
2.800000	-0.261400	-6.253149
2.810000	-0.262200	-5.002519
2.820000	-0.263100	-5.002519
2.830000	-0.264600	-5.002519
2.840000	-0.265500	-5.002519
2.850000	-0.266100	-5.002519
2.860000	-0.267200	-6.253149
2.870000	-0.268400	-6.253149
2.880000	-0.269100	-7.503778
2.890000	-0.270100	-6.253149
2.900000	-0.271100	-6.253149
2.910000	-0.272300	-5.002519
2.920000	-0.273400	-6.253149
2.930000	-0.274100	-6.253149
2.940000	-0.275300	-6.253149
2.950000	-0.276600	-6.253149
2.960000	-0.277200	-6.253149
2.970000	-0.278000	-6.253149
2.980000	-0.279100	-6.253149
2.990000	-0.280300	-6.253149
3.000000	-0.281500	-6.253149
3.010000	-0.282300	-5.002519
3.020000	-0.283400	-5.002519
3.030000	-0.284400	-6.253149
3.040000	-0.285200	-6.253149
3.050000	-0.286200	-6.253149
3.060000	-0.287300	-6.253149
3.070000	-0.288600	-6.253149
3.080000	-0.289200	-6.253149
3.090000	-0.290100	-6.253149
3.100000	-0.291100	-6.253149
3.110000	-0.292200	-5.002519
3.120000	-0.293500	-5.002519
3.130000	-0.294300	-5.002519
3.140000	-0.295200	-6.253149
3.150000	-0.296400	-6.253149
3.160000	-0.297400	-6.253149
3.170000	-0.298200	-6.253149
3.180000	-0.299300	-6.253149
3.190000	-0.300000	-6.253149
3.200000	-0.301000	-6.253149
3.210000	-0.302000	-6.253149
3.220000	-0.303000	-6.253149
3.230000	-0.304900	-6.253149
3.240000	-0.305400	-6.253149
3.250000	-0.306300	-6.253149
3.260000	-0.307200	-6.253149
3.270000	-0.308400	-7.503778
3.280000	-0.309600	-6.253149
3.290000	-0.310400	-6.253149
3.300000	-0.311000	-6.253149
3.310000	-0.312300	-6.253149
3.320000	-0.313200	-6.253149
3.330000	-0.313900	-6.253149
3.340000	-0.315000	-6.253149
3.350000	-0.316300	-6.253149
3.360000	-0.317300	-6.253149
3.370000	-0.318400	-6.253149
3.380000	-0.319600	-6.253149
3.390000	-0.320400	-6.253149
3.400000	-0.321400	-7.503778
3.410000	-0.322200	-7.503778
3.420000	-0.323100	-6.253149
3.430000	-0.324300	-6.253149
3.440000	-0.325800	-6.253149
3.450000	-0.326800	-6.253149
3.460000	-0.327400	-5.002519
3.470000	-0.328100	-5.002519
3.480000	-0.329100	-6.253149
3.490000	-0.330100	-6.253149
3.500000	-0.331200	-6.253149
3.510000	-0.332100	-6.253149
3.520000	-0.333700	-6.253149
3.530000	-0.334700	-6.253149
