<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
422.680000	-42.249200	-2.501259
422.690000	-42.249800	-2.501259
422.700000	-42.250600	-3.751889
422.710000	-42.251700	-2.501259
422.720000	-42.253000	-2.501259
422.730000	-42.254000	-2.501259
422.740000	-42.254800	-2.501259
422.750000	-42.256100	-2.501259
422.760000	-42.257100	-2.501259
422.770000	-42.258100	-2.501259
422.780000	-42.259000	-2.501259
422.790000	-42.260100	-2.501259
422.800000	-42.260900	-2.501259
422.810000	-42.261800	-2.501259
422.820000	-42.262900	-2.501259
422.830000	-42.264100	-2.501259
422.840000	-42.265200	-2.501259
422.850000	-42.265900	-2.501259
422.860000	-42.266900	-2.501259
422.870000	-42.267900	-1.250630
422.880000	-42.269300	-1.250630
422.890000	-42.269800	-1.250630
422.900000	-42.270900	-2.501259
422.910000	-42.271800	-2.501259
422.920000	-42.272900	-1.250630
422.930000	-42.274000	-2.501259
422.940000	-42.275200	-1.250630
422.950000	-42.276300	-1.250630
422.960000	-42.277100	-1.250630
422.970000	-42.278000	-1.250630
422.980000	-42.278900	-2.501259
422.990000	-42.279800	-2.501259
423.000000	-42.281000	-2.501259
423.010000	-42.282100	-2.501259
423.020000	-42.283100	-1.250630
423.030000	-42.284000	-1.250630
423.040000	-42.284800	-1.250630
423.050000	-42.285900	-2.501259
423.060000	-42.287100	-2.501259
423.070000	-42.288000	-2.501259
423.080000	-42.288800	-2.501259
423.090000	-42.289900	-2.501259
423.100000	-42.291200	-2.501259
423.110000	-42.292200	-2.501259
423.120000	-42.292900	-2.501259
423.130000	-42.293900	-2.501259
423.140000	-42.294900	-2.501259
423.150000	-42.296100	-1.250630
423.160000	-42.297400	-1.250630
423.170000	-42.298200	-1.250630
423.180000	-42.299000	-1.250630
423.190000	-42.299900	-2.501259
423.200000	-42.301100	-2.501259
423.210000	-42.302100	-2.501259
423.220000	-42.303200	-2.501259
423.230000	-42.304100	-2.501259
423.240000	-42.304900	-2.501259
423.250000	-42.305800	-2.501259
423.260000	-42.307000	-2.501259
423.270000	-42.308000	-2.501259
423.280000	-42.309000	-2.501259
423.290000	-42.309800	-1.250630
423.300000	-42.311000	-1.250630
423.310000	-42.312000	-1.250630
423.320000	-42.313000	-2.501259
423.330000	-42.314400	-2.501259
